@relation winequality-red-weka.filters.unsupervised.instance.RemovePercentage-P34.0-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {3,4,5,6,7,8}

@data
0.125809,0.171835,-0.070684,-0.051956,-0.046812,0.037162,-0.044996,-0.012043,0.095658,0.13179,-0.098944,5
0.095869,0.181908,-0.044609,-0.037921,-0.040702,0.042573,-0.041065,0.004587,0.064546,0.111248,-0.093959,4
0.083821,0.21004,-0.037593,-0.03146,-0.065196,0.015934,-0.01701,0.023698,0.075738,0.09561,-0.129688,7
0.085988,0.230572,-0.043719,-0.037263,-0.066749,-0.005036,-0.00193,0.0031,0.097226,0.124982,-0.127561,7
0.099782,0.222882,-0.040549,-0.055316,-0.042287,-0.01262,-0.015907,0.030428,0.088348,0.118602,-0.122067,7
0.107372,0.200064,-0.037093,-0.049344,-0.038588,0.014055,-0.022499,0.013086,0.108036,0.080913,-0.136805,4
0.125914,0.183639,-0.084713,-0.023553,-0.039104,0.004952,-0.03044,-0.019175,0.130975,0.150657,-0.134011,6
0.100737,0.19348,-0.025393,-0.025795,-0.027726,0.038706,-0.005357,-0.022048,0.107468,0.125331,-0.092208,6
0.147058,0.198087,-0.021629,-0.029375,-0.024225,0.00489,-0.034205,-0.003645,0.082172,0.067256,-0.082305,5
0.076348,0.183487,-0.043827,-0.019654,-0.055362,0.013956,0.001011,-0.019096,0.099231,0.088402,-0.119193,5
0.120459,0.184909,-0.072865,-0.04609,-0.038783,0.007936,-0.045938,-0.016725,0.131695,0.141329,-0.111633,6
0.128771,0.213821,-0.055034,-0.071067,-0.046013,0.009085,0.033088,0.030409,0.093567,0.129519,-0.136427,6
0.147058,0.198087,-0.021629,-0.029375,-0.024225,0.00489,-0.034205,-0.003645,0.082172,0.067256,-0.082305,5
0.100737,0.19348,-0.025393,-0.025795,-0.027726,0.038706,-0.005357,-0.022048,0.107468,0.125331,-0.092208,6
0.101563,0.215838,-0.02991,-0.049945,-0.037926,-0.013429,-0.02867,-0.026178,0.120229,0.099401,-0.09696,5
0.09769,0.214657,-0.031129,-0.049277,-0.03725,-0.01754,-0.029401,-0.030913,0.125902,0.096619,-0.094766,6
0.10081,0.202359,-0.077738,-0.001421,-0.049955,-0.011888,-0.017161,0.005982,0.133882,0.156916,-0.105719,7
0.129541,0.198105,-0.063473,-0.033676,-0.029168,0.034026,-0.029148,-0.004529,0.113803,0.124635,-0.11746,6
0.105531,0.215955,0.024168,-0.029615,0.004132,-0.015971,-0.010524,-0.03798,0.126646,0.124383,-0.041211,5
0.098538,0.183043,-0.048626,-0.040268,-0.038922,0.043226,-0.042078,0.008181,0.066277,0.113598,-0.090343,5
0.147555,0.206173,-0.026432,-0.031569,-0.023425,-0.003683,-0.035291,-0.009526,0.087951,0.068079,-0.084005,5
0.08076,0.162768,-0.026151,-0.032252,-0.062926,0.007106,-0.011423,0.005793,0.097442,0.075661,-0.086742,6
0.147555,0.206173,-0.026432,-0.031569,-0.023425,-0.003683,-0.035291,-0.009526,0.087951,0.068079,-0.084005,5
0.150982,0.208277,-0.028148,-0.032648,-0.026036,-0.00005,-0.035124,-0.005982,0.088078,0.067963,-0.083302,6
0.1138,0.18714,-0.056664,-0.045663,-0.034376,0.030003,-0.029232,-0.008566,0.111404,0.116501,-0.111129,6
0.107715,0.232144,-0.067264,-0.029484,-0.036265,-0.007025,-0.024285,0.030051,0.09394,0.134697,-0.129885,7
0.1138,0.18714,-0.056664,-0.045663,-0.034376,0.030003,-0.029232,-0.008566,0.111404,0.116501,-0.111129,6
0.107715,0.232144,-0.067264,-0.029484,-0.036265,-0.007025,-0.024285,0.030051,0.09394,0.134697,-0.129885,7
0.114938,0.230012,-0.014254,-0.070522,-0.029677,-0.025322,-0.044854,-0.0617,0.135145,0.124799,-0.115881,3
0.120831,0.216728,-0.038634,-0.023652,-0.045138,-0.01937,-0.035642,0.032657,0.086019,0.112704,-0.123935,5
0.123725,0.206402,-0.036709,-0.0666,-0.032348,-0.008157,-0.056316,-0.005843,0.102599,0.109069,-0.094389,7
0.123725,0.206402,-0.036709,-0.0666,-0.032348,-0.008157,-0.056316,-0.005843,0.102599,0.109069,-0.094389,7
0.086862,0.192291,0.000072,-0.050662,0.012105,0.00585,-0.021555,0.011474,0.119866,0.117506,-0.138796,7
0.086862,0.192291,0.000072,-0.050662,0.012105,0.00585,-0.021555,0.011474,0.119866,0.117506,-0.138796,7
0.134531,0.212865,-0.019859,0.009341,-0.024038,-0.0057,0.002641,-0.000827,0.093971,0.059509,-0.078958,5
0.115756,0.247751,-0.042253,-0.032845,-0.009409,-0.013048,-0.028313,0.003117,0.084448,0.091786,-0.099385,5
0.129239,0.214865,-0.039176,-0.068453,-0.032931,-0.002862,-0.041316,0.000223,0.094174,0.101646,-0.146647,6
0.119269,0.184482,-0.062574,-0.03329,-0.034555,0.029567,-0.033525,-0.003729,0.096847,0.132767,-0.102707,6
0.068924,0.228177,-0.05982,-0.031564,-0.042865,0.011562,-0.027253,0.003843,0.058833,0.112604,-0.147281,6
0.119366,0.260571,-0.031316,-0.051464,-0.04797,-0.016712,0.005654,0.006474,0.088695,0.157504,-0.166798,6
0.070652,0.208584,0.058299,-0.058135,0.011478,0.011551,0.018869,0.040172,0.093652,0.136897,-0.140194,6
0.103348,0.231377,-0.029414,-0.035948,-0.055112,-0.031312,-0.035428,0.002939,0.097127,0.13775,-0.133597,6
0.097548,0.230068,-0.015108,-0.04198,-0.031426,-0.024413,-0.009814,0.017269,0.093245,0.142505,-0.146689,7
0.068924,0.228177,-0.05982,-0.031564,-0.042865,0.011562,-0.027253,0.003843,0.058833,0.112604,-0.147281,6
0.084211,0.230498,-0.044438,-0.042474,-0.046417,-0.00831,-0.019958,0.019647,0.084036,0.114526,-0.13951,6
0.153264,0.234535,-0.064729,-0.063805,-0.009411,-0.042359,-0.017911,-0.024264,0.044589,0.104977,-0.125142,5
0.066554,0.185164,0.03298,-0.058766,0.04237,0.03694,-0.018615,0.027328,0.091967,0.149694,-0.105036,6
0.109703,0.21259,-0.061049,-0.024847,-0.038291,0.029238,-0.027848,0.014513,0.091266,0.121845,-0.083911,6
0.106696,0.180933,-0.100005,-0.03807,-0.038727,0.003633,-0.043531,0.004282,0.144027,0.154205,-0.092251,6
0.088364,0.213568,-0.022352,-0.042501,-0.059152,0.013559,-0.018178,-0.004683,0.082157,0.105112,-0.103383,5
0.109703,0.21259,-0.061049,-0.024847,-0.038291,0.029238,-0.027848,0.014513,0.091266,0.121845,-0.083911,6
0.106696,0.180933,-0.100005,-0.03807,-0.038727,0.003633,-0.043531,0.004282,0.144027,0.154205,-0.092251,6
0.066554,0.185164,0.03298,-0.058766,0.04237,0.03694,-0.018615,0.027328,0.091967,0.149694,-0.105036,6
0.062095,0.208068,-0.063281,-0.024665,-0.027537,-0.001142,-0.019821,0.014413,0.11983,0.107524,-0.112963,5
0.114548,0.162353,-0.084006,-0.030993,-0.051024,0.041709,-0.06307,0.037374,0.088355,0.158641,-0.055057,7
0.110899,0.144553,-0.063833,-0.035503,-0.05566,0.0426,-0.06616,0.039499,0.09653,0.144277,-0.03383,6
0.091304,0.210352,-0.032722,-0.016745,-0.02193,0.001342,-0.000404,-0.022953,0.090835,0.063985,-0.083361,4
0.062095,0.208068,-0.063281,-0.024665,-0.027537,-0.001142,-0.019821,0.014413,0.11983,0.107524,-0.112963,5
0.090304,0.209951,-0.04546,-0.02809,-0.031925,-0.016217,-0.022527,0.031921,0.096499,0.129258,-0.138076,7
0.132487,0.206931,-0.029513,-0.081284,-0.031171,-0.015517,-0.064818,0.004987,0.096198,0.079588,-0.09251,5
0.111248,0.193402,-0.030351,-0.055761,-0.034031,0.008105,-0.040518,-0.003699,0.104178,0.07248,-0.088234,5
0.100695,0.18736,-0.039399,-0.039444,-0.03787,0.034914,-0.045646,-0.00171,0.057691,0.103558,-0.068162,6
0.111248,0.193402,-0.030351,-0.055761,-0.034031,0.008105,-0.040518,-0.003699,0.104178,0.07248,-0.088234,5
0.132487,0.206931,-0.029513,-0.081284,-0.031171,-0.015517,-0.064818,0.004987,0.096198,0.079588,-0.09251,5
0.133829,0.221028,-0.053169,-0.010471,-0.042045,-0.01306,-0.034174,0.033283,0.082689,0.11602,-0.109952,6
0.133829,0.221028,-0.053169,-0.010471,-0.042045,-0.01306,-0.034174,0.033283,0.082689,0.11602,-0.109952,6
0.070349,0.207764,-0.042008,-0.004112,-0.07179,-0.031836,-0.012974,-0.032122,0.099953,0.111982,-0.094063,4
0.09457,0.24241,-0.07653,-0.03417,-0.019458,0.004076,-0.034149,0.015698,0.094903,0.159687,-0.139636,7
0.119146,0.21458,-0.046278,-0.061569,-0.037212,-0.007656,-0.051623,0.002462,0.064732,0.108947,-0.139877,5
0.107873,0.218153,-0.060098,-0.028309,-0.053097,-0.033246,-0.037035,0.023678,0.082143,0.147535,-0.124399,7
0.104918,0.21156,-0.019451,-0.013925,-0.040383,-0.010571,0.00664,0.027568,0.088752,0.158153,-0.169584,7
0.096766,0.204026,-0.021629,-0.024815,-0.050394,0.000898,-0.012833,0.002227,0.082297,0.095192,-0.082982,7
0.09383,0.205601,-0.01809,-0.03279,-0.051083,0.002415,-0.014996,-0.009222,0.082817,0.085664,-0.082012,7
0.086605,0.231374,-0.036834,-0.037549,-0.025932,-0.002621,-0.013751,0.020235,0.074778,0.144258,-0.142352,7
0.069144,0.201,-0.056464,-0.01625,-0.047586,-0.026934,-0.01087,0.013875,0.104926,0.108433,-0.112226,7
0.08097,0.220255,-0.03975,-0.04473,-0.02316,-0.050517,-0.032392,0.028516,0.106636,0.150059,-0.095759,7
0.089275,0.241163,-0.055783,-0.039387,-0.046247,-0.005849,-0.014075,0.015222,0.069266,0.133881,-0.151896,7
0.113402,0.214331,-0.045457,-0.042656,-0.061403,-0.006952,-0.038343,0.049378,0.068245,0.113291,-0.11907,7
0.113402,0.214331,-0.045457,-0.042656,-0.061403,-0.006952,-0.038343,0.049378,0.068245,0.113291,-0.11907,7
0.113402,0.214331,-0.045457,-0.042656,-0.061403,-0.006952,-0.038343,0.049378,0.068245,0.113291,-0.11907,7
0.089275,0.241163,-0.055783,-0.039387,-0.046247,-0.005849,-0.014075,0.015222,0.069266,0.133881,-0.151896,7
0.06841,0.218119,-0.040545,-0.040243,-0.03764,-0.001377,-0.034211,0.019665,0.076527,0.106582,-0.122807,7
0.082696,0.211519,-0.055172,-0.010564,-0.057379,-0.030747,-0.020077,0.020855,0.095106,0.12814,-0.140912,7
0.102488,0.246934,-0.035688,-0.056031,-0.03672,-0.010461,-0.039961,-0.003472,0.068661,0.139218,-0.144636,6
0.079745,0.208659,-0.030755,-0.048059,-0.047902,0.00444,-0.033658,0.021617,0.041676,0.10199,-0.097419,5
0.089399,0.218974,-0.040746,-0.04704,-0.051697,-0.017535,-0.018018,0.002755,0.055853,0.127254,-0.125352,6
0.108079,0.222967,-0.041633,-0.017321,-0.052501,-0.014162,-0.020725,0.001392,0.057973,0.120106,-0.110293,6
0.112393,0.20758,-0.067652,-0.071534,-0.023874,0.016321,-0.029502,-0.004797,0.097541,0.132913,-0.111121,7
0.104927,0.197667,-0.032473,-0.052362,-0.042604,0.014845,-0.022117,-0.008108,0.107337,0.078626,-0.098576,5
0.05924,0.209665,-0.073784,-0.023828,-0.026683,0.004637,-0.02044,0.01417,0.121616,0.105594,-0.101702,6
0.052328,0.194256,-0.040775,-0.048437,-0.024277,0.018306,-0.018485,-0.012477,0.086197,0.066442,-0.100448,5
0.084016,0.191624,-0.03307,-0.074332,-0.022789,0.01468,-0.013033,-0.000577,0.094285,0.062586,-0.101055,5
0.07298,0.209271,-0.059763,-0.038906,-0.050842,0.03255,-0.005377,0.016288,0.087409,0.122845,-0.113715,6
0.05924,0.209665,-0.073784,-0.023828,-0.026683,0.004637,-0.02044,0.01417,0.121616,0.105594,-0.101702,6
0.079742,0.197457,-0.063238,-0.031073,-0.026316,0.000388,-0.040157,0.028421,0.087828,0.123448,-0.08779,6
0.076466,0.247534,-0.041448,-0.046265,-0.050817,0.013786,-0.001378,-0.002507,0.091822,0.124156,-0.13969,7
0.107134,0.21892,-0.041036,0.003497,-0.025498,0.02675,0.009969,-0.033896,0.086717,0.073871,-0.077662,5
0.089538,0.217021,-0.075654,-0.012121,-0.045403,0.01691,-0.020514,-0.001521,0.095612,0.165564,-0.128773,6
0.093888,0.208025,-0.020761,-0.063474,-0.018208,0.007159,-0.034211,-0.001219,0.091577,0.083424,-0.11127,5
0.085511,0.191679,-0.036536,-0.038224,-0.061931,-0.028618,-0.040404,0.039681,0.085784,0.100818,-0.090211,6
0.085511,0.191679,-0.036536,-0.038224,-0.061931,-0.028618,-0.040404,0.039681,0.085784,0.100818,-0.090211,6
0.093068,0.220751,-0.038847,-0.037547,-0.059624,-0.018068,-0.010765,0.005556,0.080981,0.129483,-0.124542,7
0.10454,0.197172,-0.032261,-0.04948,-0.053951,-0.023775,-0.050336,0.012682,0.046068,0.110531,-0.108337,5
0.09233,0.222932,0.001813,-0.04209,-0.015535,-0.006283,-0.015176,0.030704,0.098541,0.144661,-0.148923,7
0.09613,0.188426,-0.040708,-0.040713,-0.033945,0.052132,-0.044627,-0.012172,0.051084,0.116104,-0.067544,5
0.09613,0.188426,-0.040708,-0.040713,-0.033945,0.052132,-0.044627,-0.012172,0.051084,0.116104,-0.067544,5
0.102175,0.217756,-0.037317,-0.006442,-0.022032,0.042727,0.00414,-0.031663,0.074803,0.092063,-0.062968,5
0.075148,0.225998,-0.032179,-0.02688,-0.011825,0.012391,-0.014555,0.004402,0.074375,0.118129,-0.150552,7
0.081917,0.175019,-0.03895,-0.006185,-0.085231,-0.036378,-0.008332,-0.0017,0.089764,0.106444,-0.107354,5
0.077227,0.212037,-0.033288,-0.047799,-0.047065,-0.005043,-0.040518,-0.000825,0.09885,0.095208,-0.091749,6
0.070815,0.195121,-0.051671,-0.029068,-0.037018,-0.026055,-0.02662,-0.049719,0.110538,0.117379,-0.090779,5
0.093096,0.228496,-0.116449,-0.036675,-0.02344,0.035114,-0.052651,-0.006194,0.122255,0.199401,-0.098555,6
0.077227,0.212037,-0.033288,-0.047799,-0.047065,-0.005043,-0.040518,-0.000825,0.09885,0.095208,-0.091749,6
0.081917,0.175019,-0.03895,-0.006185,-0.085231,-0.036378,-0.008332,-0.0017,0.089764,0.106444,-0.107354,5
0.115843,0.209775,-0.040999,-0.053556,-0.043151,0.000385,-0.034609,-0.000726,0.116591,0.094086,-0.135551,6
0.087234,0.206673,-0.048762,-0.015615,-0.068792,-0.010196,-0.009715,0.00886,0.082901,0.107039,-0.142954,7
0.095322,0.191909,-0.04315,-0.042475,-0.041207,0.06083,-0.047346,-0.010854,0.046278,0.111078,-0.067356,5
0.066919,0.182069,-0.040977,-0.042654,-0.048324,0.065771,0.003926,-0.005875,0.08619,0.079741,-0.107155,5
0.078139,0.203345,-0.047422,-0.018758,-0.070056,0.025527,-0.008374,0.002692,0.078916,0.11309,-0.123915,6
0.066919,0.182069,-0.040977,-0.042654,-0.048324,0.065771,0.003926,-0.005875,0.08619,0.079741,-0.107155,5
0.102593,0.190694,-0.032916,-0.041841,-0.039529,0.056174,-0.04167,-0.004505,0.045375,0.10421,-0.075317,5
0.082337,0.174688,-0.045122,-0.043075,-0.033563,0.069268,-0.025941,-0.00498,0.07301,0.097081,-0.095998,6
0.102593,0.190694,-0.032916,-0.041841,-0.039529,0.056174,-0.04167,-0.004505,0.045375,0.10421,-0.075317,5
0.104171,0.221176,-0.008168,-0.008737,-0.055786,0.039786,-0.004502,-0.011554,0.057368,0.086863,-0.073036,5
0.103433,0.19497,-0.042215,-0.04837,-0.037494,0.019928,-0.031588,-0.010294,0.107008,0.091884,-0.093379,6
0.155686,0.238013,-0.056181,-0.074683,-0.023728,-0.039335,-0.051153,0.000608,0.102103,0.12196,-0.163363,7
0.155686,0.238013,-0.056181,-0.074683,-0.023728,-0.039335,-0.051153,0.000608,0.102103,0.12196,-0.163363,7
0.015697,0.191482,-0.049889,-0.011421,-0.026383,-0.018622,-0.019362,-0.064237,0.084674,0.097851,-0.105332,6
0.126935,0.224203,-0.08212,-0.031969,-0.030337,-0.028813,-0.029395,-0.011311,0.118906,0.12958,-0.18511,6
0.088654,0.217692,-0.047908,-0.048746,-0.029255,-0.019432,-0.044118,0.015804,0.084658,0.110908,-0.126126,7
0.080679,0.17869,-0.067975,-0.022487,-0.058124,0.016944,-0.041016,0.018062,0.102142,0.12454,-0.069375,7
0.090758,0.205317,-0.060724,-0.027662,-0.046166,-0.007584,-0.023832,0.040089,0.107387,0.108558,-0.116102,7
0.095011,0.252438,-0.062881,-0.042006,-0.035684,-0.003719,-0.027568,0.008523,0.077265,0.128166,-0.172052,7
0.079518,0.199804,-0.056264,-0.033233,-0.048471,0.044257,-0.023633,-0.013489,0.08009,0.118827,-0.096559,5
0.095011,0.252438,-0.062881,-0.042006,-0.035684,-0.003719,-0.027568,0.008523,0.077265,0.128166,-0.172052,7
0.090758,0.205317,-0.060724,-0.027662,-0.046166,-0.007584,-0.023832,0.040089,0.107387,0.108558,-0.116102,7
0.08887,0.206915,-0.060839,-0.028716,-0.045949,-0.00999,-0.024262,0.038149,0.106093,0.108718,-0.116434,7
0.098246,0.219927,-0.041753,-0.041235,-0.035575,-0.003879,-0.001022,0.021632,0.0943,0.137526,-0.136389,7
0.098006,0.20716,-0.051352,-0.033075,-0.044788,0.016128,-0.004486,-0.007236,0.101786,0.13575,-0.092536,5
0.093721,0.224604,-0.059119,-0.019406,-0.058662,-0.007944,-0.016756,0.014213,0.073039,0.131574,-0.157544,7
0.075644,0.194465,-0.039222,-0.031665,-0.055467,0.028493,-0.001682,0.007742,0.080431,0.09838,-0.120614,6
0.066352,0.217586,-0.054919,-0.038696,-0.015265,-0.012265,-0.010072,-0.076552,0.105866,0.116314,-0.112668,5
0.09837,0.183403,-0.055812,-0.053624,-0.040604,0.023095,-0.026983,-0.028504,0.112112,0.103036,-0.098061,6
0.093487,0.211726,-0.053991,-0.047295,-0.041319,-0.005723,0.010869,-0.011241,0.101697,0.103306,-0.148487,6
0.061632,0.207628,-0.063562,-0.016194,-0.048323,-0.010356,-0.006869,0.017842,0.114911,0.12159,-0.105545,6
0.097037,0.237904,-0.064593,-0.029382,-0.043,-0.01579,-0.027134,0.018918,0.103605,0.135025,-0.133599,7
0.096744,0.244005,-0.119237,0.055213,-0.04418,0.061896,0.03046,0.013492,0.08889,0.134164,-0.165482,6
0.096744,0.244005,-0.119237,0.055213,-0.04418,0.061896,0.03046,0.013492,0.08889,0.134164,-0.165482,6
0.10855,0.203964,-0.034181,-0.062244,-0.037491,0.003542,-0.046712,0.000553,0.078437,0.08968,-0.106128,5
0.107592,0.221775,-0.032874,-0.028905,-0.078684,-0.033697,-0.001568,-0.005219,0.059466,0.150509,-0.137473,6
0.107592,0.221775,-0.032874,-0.028905,-0.078684,-0.033697,-0.001568,-0.005219,0.059466,0.150509,-0.137473,6
0.079002,0.215502,-0.030127,-0.053268,-0.032206,0.01856,-0.027786,-0.004203,0.09659,0.078891,-0.128148,5
0.095342,0.252065,-0.040887,-0.049245,-0.048598,0.002321,-0.013118,0.006735,0.073106,0.126,-0.153369,6
0.100721,0.193038,-0.04665,-0.04865,-0.045827,0.019302,-0.012617,-0.008898,0.112381,0.089515,-0.124086,7
0.114667,0.206087,-0.034622,-0.048812,-0.035208,0.00331,-0.019444,-0.0336,0.137155,0.103838,-0.096768,6
0.130418,0.229775,-0.060942,-0.025395,-0.051029,-0.003645,-0.03033,0.019632,0.078527,0.132966,-0.152714,6
0.124093,0.205351,-0.078131,-0.032578,-0.019791,0.003064,-0.039782,-0.033298,0.115695,0.143811,-0.132465,5
0.098203,0.179326,-0.052906,-0.034109,-0.036142,0.069449,-0.03307,0.003666,0.076139,0.12843,-0.086725,6
0.100721,0.193038,-0.04665,-0.04865,-0.045827,0.019302,-0.012617,-0.008898,0.112381,0.089515,-0.124086,7
0.122147,0.210946,-0.048921,-0.055975,-0.04124,0.004387,-0.018773,-0.005296,0.11199,0.104527,-0.146181,7
0.108259,0.204731,-0.049512,-0.053797,-0.043286,0.013391,-0.012198,-0.00212,0.110797,0.090874,-0.135622,7
0.09237,0.191094,0.000967,-0.061727,-0.018983,-0.002283,-0.014785,-0.030732,0.121883,0.089018,-0.108468,5
0.089776,0.197845,-0.040605,-0.047333,-0.029682,0.020315,-0.011837,-0.006946,0.107328,0.096475,-0.117984,6
0.081831,0.203864,-0.031991,-0.021712,-0.0343,0.010754,-0.010988,-0.042587,0.104426,0.098674,-0.098874,6
0.085956,0.196845,-0.028549,-0.027939,-0.058389,-0.003114,-0.002938,0.01534,0.095914,0.092649,-0.11491,7
0.088966,0.229644,-0.07408,-0.032219,-0.038001,0.037101,-0.013185,0.010109,0.093383,0.155723,-0.146427,7
0.074237,0.196848,-0.053132,-0.033712,-0.012717,0.000957,-0.034335,-0.057354,0.099702,0.097389,-0.078715,5
0.090483,0.211621,-0.036667,-0.026354,0.001339,-0.00455,-0.010048,0.030933,0.121394,0.179693,-0.138365,7
0.103898,0.199902,-0.057494,-0.046239,-0.042978,0.000536,-0.02951,0.013298,0.119962,0.114465,-0.090109,6
0.115632,0.195305,-0.046101,-0.066358,-0.022319,-0.028515,-0.055476,-0.04471,0.118994,0.112674,-0.085682,5
0.072586,0.19197,-0.046963,-0.049788,-0.026307,0.014829,-0.030869,-0.002479,0.075324,0.086365,-0.100741,6
0.103898,0.199902,-0.057494,-0.046239,-0.042978,0.000536,-0.02951,0.013298,0.119962,0.114465,-0.090109,6
0.080976,0.176497,0.030125,-0.032448,0.022656,-0.013116,-0.011452,0.050773,0.120447,0.151426,-0.108983,7
0.094387,0.243248,-0.055016,-0.015748,0.000393,-0.007885,-0.027409,0.01936,0.079177,0.123919,-0.151933,6
0.103103,0.199191,-0.078305,-0.043501,-0.047991,0.060998,-0.025141,0.001834,0.11947,0.120756,-0.12344,6
0.090119,0.197004,-0.076621,-0.044337,-0.034723,0.03431,-0.03249,-0.037849,0.136644,0.129757,-0.095064,6
0.112722,0.195537,-0.050584,-0.052933,-0.039123,0.031042,-0.045877,0.004527,0.079871,0.109141,-0.087842,5
0.076427,0.22039,-0.0434,-0.045817,-0.045895,-0.022735,-0.028625,0.004467,0.0978,0.095678,-0.100741,6
0.07658,0.215274,-0.044582,-0.045268,-0.045293,-0.018761,-0.027972,0.001823,0.09707,0.100874,-0.09787,6
0.112722,0.195537,-0.050584,-0.052933,-0.039123,0.031042,-0.045877,0.004527,0.079871,0.109141,-0.087842,5
0.089151,0.184032,-0.100445,-0.132588,-0.025388,-0.023466,0.099939,0.012576,0.040874,0.108706,-0.038735,5
0.13196,0.229162,-0.075807,-0.053332,-0.021306,-0.00141,-0.041808,-0.006927,0.105115,0.15153,-0.166641,5
0.103619,0.233219,-0.062003,-0.037788,-0.038339,-0.027014,-0.035805,0.029038,0.088415,0.136146,-0.139629,7
0.072919,0.23181,-0.030853,-0.016795,-0.013813,-0.000574,0.004227,-0.02311,0.081505,0.050345,-0.080805,6
0.072919,0.23181,-0.030853,-0.016795,-0.013813,-0.000574,0.004227,-0.02311,0.081505,0.050345,-0.080805,6
0.074287,0.247269,-0.028052,-0.042788,-0.024581,-0.021048,-0.008408,-0.007694,0.081227,0.149874,-0.146745,7
0.077981,0.205401,-0.019078,-0.027187,-0.007739,0.062288,0.006493,-0.001089,0.080138,0.087379,-0.07473,5
0.073024,0.228988,-0.06988,-0.031085,-0.040824,0.001277,-0.032589,-0.018986,0.095791,0.170014,-0.082137,7
0.074287,0.247269,-0.028052,-0.042788,-0.024581,-0.021048,-0.008408,-0.007694,0.081227,0.149874,-0.146745,7
0.063952,0.183964,-0.019236,-0.02272,-0.077131,-0.010079,-0.016285,0.022573,0.070563,0.08829,-0.087246,6
0.077515,0.246563,-0.065446,-0.028182,-0.046146,-0.02039,-0.023978,0.004173,0.08956,0.137924,-0.139218,8
0.078187,0.238031,-0.046021,-0.053077,-0.039904,-0.001548,-0.024037,0.000775,0.066148,0.117043,-0.123827,6
0.080341,0.225914,-0.040774,-0.020097,-0.055885,-0.024825,-0.022532,0.011166,0.062641,0.13876,-0.128082,6
0.096854,0.215931,-0.063014,-0.029223,-0.036906,-0.024627,-0.014281,-0.022736,0.128475,0.11646,-0.154219,6
0.073311,0.210414,-0.034406,-0.047149,-0.025434,0.001897,-0.018041,-0.015452,0.095941,0.089376,-0.113728,6
0.110813,0.22943,-0.070525,-0.046508,-0.02106,-0.004322,-0.027219,0.015094,0.121992,0.120383,-0.150053,7
0.045493,0.193424,-0.049505,-0.005173,-0.051872,-0.026378,-0.001925,0.029463,0.101945,0.100852,-0.112071,7
0.045493,0.193424,-0.049505,-0.005173,-0.051872,-0.026378,-0.001925,0.029463,0.101945,0.100852,-0.112071,7
0.077449,0.222995,-0.051896,-0.04399,-0.022688,0.019904,-0.037168,-0.029812,0.091347,0.146218,-0.088573,5
0.058954,0.19904,-0.077428,-0.016167,-0.039465,-0.006176,-0.027658,0.026821,0.09755,0.115046,-0.093568,7
0.071105,0.192954,0.016151,-0.026833,0.049492,0.028249,0.007832,-0.01993,0.115965,0.131944,-0.083732,5
0.09857,0.191662,-0.045126,-0.038479,-0.036152,0.05462,-0.037485,0.001378,0.058885,0.100447,-0.068614,6
0.077469,0.231542,-0.037408,-0.049276,-0.025609,0.008958,-0.031902,-0.029226,0.086987,0.125366,-0.100371,6
0.071105,0.192954,0.016151,-0.026833,0.049492,0.028249,0.007832,-0.01993,0.115965,0.131944,-0.083732,5
0.106041,0.15998,-0.061153,-0.04009,-0.054915,0.040312,-0.058598,0.033159,0.088658,0.133388,-0.042826,7
0.058609,0.217848,-0.049722,-0.023484,-0.04921,-0.022526,-0.015202,0.015937,0.078737,0.11709,-0.1233,6
0.044363,0.237941,0.024498,-0.054364,0.003854,-0.005768,-0.025744,0.005563,0.06054,0.147599,-0.122916,5
0.044363,0.237941,0.024498,-0.054364,0.003854,-0.005768,-0.025744,0.005563,0.06054,0.147599,-0.122916,5
0.178561,0.293977,-0.028025,0.131242,0.077099,-0.01909,0.052659,0.045239,0.056949,0.135186,-0.133582,7
0.076169,0.223401,-0.047252,-0.005036,-0.072304,-0.012411,-0.019756,0.006652,0.069062,0.122785,-0.145135,6
0.1862,0.298042,-0.027911,0.137217,0.079002,-0.022002,0.054854,0.046822,0.055564,0.130639,-0.132192,7
0.089823,0.19478,-0.044095,-0.038667,-0.032353,0.045593,-0.04633,-0.002797,0.056103,0.103308,-0.066916,6
0.095973,0.228347,-0.071002,-0.033214,-0.036311,0.009948,-0.04636,0.004759,0.095941,0.160377,-0.092059,6
0.089823,0.19478,-0.044095,-0.038667,-0.032353,0.045593,-0.04633,-0.002797,0.056103,0.103308,-0.066916,6
0.055342,0.189323,-0.069299,-0.027261,-0.028796,0.097201,-0.006815,-0.022307,0.102083,0.108232,-0.09219,5
0.084162,0.230159,0.001881,-0.051561,-0.021055,-0.009216,-0.039184,0.026869,0.0903,0.120949,-0.128066,7
0.072383,0.20384,-0.063934,-0.025923,-0.04191,0.018928,-0.031059,0.030234,0.066497,0.115025,-0.118185,6
0.05816,0.176455,-0.059802,-0.008521,-0.067252,0.003052,-0.002347,-0.002,0.091344,0.118077,-0.06987,7
0.05816,0.176455,-0.059802,-0.008521,-0.067252,0.003052,-0.002347,-0.002,0.091344,0.118077,-0.06987,7
